sample_id,F_wind_kN,w_snow_kNm,E_Pa
517,5.064813219416999,1.453597036646099,202007131260.7643
518,3.4411201112504863,1.5011581066396231,204043905918.19388
519,8.181464824307563,2.6002419594916035,200963041225.9809
520,4.0657941273271545,2.4526123987903854,193107554048.12994
521,5.328784191918438,2.8882298693659663,196087602871.01578
522,6.5987848858212645,1.1281069322287285,200591092285.07498
523,3.4880229373190597,1.5836437105532575,202916332062.05695
524,4.339211315313704,2.8459009070755217,200130639225.0757
525,3.043839548481454,2.486076745250665,192222647921.29132
526,2.8433349726010735,1.5543388258047828,209218507144.37378
527,2.54253899713666,2.8229375223212267,195936856312.79428
528,5.465936588062965,2.5354497140640846,198744721360.57663
529,1.9707615616235588,2.2044558989328347,193958523053.18073
530,5.161132753541654,1.655713293501126,202334954141.90842
531,4.381126068043156,1.9068597543598735,196423617430.14386
532,3.9053485027768273,2.6019625763166228,197494873242.6562
533,8.027986181598468,1.6701194329787878,196176428281.97827
534,3.4147127010721787,2.208688756736345,198816892891.4573
535,4.931914699559937,2.622806473503543,201149037359.26697
536,2.090151453466063,2.552341117404438,206592934622.79495
537,4.535526610767465,3.0901127440012433,208837740382.50552
538,4.545186062927825,2.1031059958325473,199151143526.50128
539,2.319770404469898,2.3426591537901724,204142042536.0375
540,3.894045762817231,1.5910349109763333,203024922264.6587
541,2.4711874854811855,1.564756815933084,198263431728.85385
542,5.488004168804868,1.8496170654902273,206322006206.6842
543,5.843172569629199,2.6943487847816985,193301325442.81403
544,1.8895189213646937,2.1599427118084473,203224649084.03116
545,4.501213150590309,2.5151384351139465,205514319077.17657
546,4.896856603420957,2.3995678714796878,199050055949.83218
547,3.32233526898868,2.979676168165986,202528733652.2469
548,2.9274193419168446,1.0400579483102899,193184408988.16272
549,4.0933129927798735,1.5929122443197616,196894822478.37173
550,4.1855787466411005,2.051958777000188,203716992330.8964
551,3.359928558740363,2.668141374769894,196638564341.0827
552,6.394292902555143,2.2939685086067447,188076667101.0522
553,1.9771925509247694,3.13081138264238,199108682601.41324
554,2.4400507436927223,4.25762592173317,206408920636.07346
555,4.986755768443035,3.2327798805730596,192107414653.1587
556,3.204446154811852,2.389054589091603,192127298472.12396
557,4.94272721548546,1.7255704155892528,197736329267.85257
558,6.478291633892763,2.0321016715302527,208130338487.27374
559,4.100423748952894,1.2560790406736766,198197004076.56323
560,2.814550929134865,2.855354975550467,207823799434.98804
561,4.390328839156752,1.3055049086351007,206880073065.74835
562,3.5436824294858242,2.3560941180848793,198283391559.49008
563,3.728786852876268,2.422816709447987,209519724185.53052
564,2.9715467220957286,1.7312388220430772,205630404584.7441
565,2.04745763573261,2.5092147036934582,199581556049.51434
566,4.130451651366269,2.35427351371818,202592514859.12506
567,4.9552945513318845,1.8263723863087162,191677072396.95248
568,3.7101427465594967,2.790448927163229,192274548678.83716
569,3.380151011211845,1.2131803259057319,197618178393.87946
570,5.815652086729294,1.6263006689216324,197366397774.26645
571,2.8363742797162956,1.3781507391692238,207515762603.1263
572,3.4718181986813685,1.173708643499517,206047272511.67233
573,4.412935227159959,2.08002263020338,201500347617.5708
574,4.682285111475756,2.0438878143204984,207767967532.9349
575,3.371330792447847,2.419017372542228,201802183889.08878
576,3.988220398785769,3.5314951677924364,202079604143.26733
577,5.710704096948424,3.073997799606846,196022808504.5718
578,5.3487341272992035,4.0736329651776355,207019566612.91974
579,5.689356045064604,2.52307322135507,199752290507.37476
580,2.5835517979492377,1.5409432746669354,202895148573.07788
581,3.5322045583089623,2.816967641759791,200828073579.2315
582,4.532225492228797,1.4025767918434944,207147148742.5663
583,4.12633071101536,1.9935983707407052,204472556586.58517
584,4.909721130210125,2.289570388958024,200869224743.47925
585,5.146241564717101,2.361601810774958,196295474974.5214
586,3.046232473878323,1.458513821970187,188513577171.21
587,4.110093994595102,2.1634659203892,205288732974.21875
588,2.7099803370828335,2.6605393859512483,204073804783.28088
589,4.079413597836683,2.0854669626473226,197387788846.2465
590,6.541159554802756,1.7778652947901423,205760906952.9543
591,2.809954044235145,1.3775465962892137,208959462167.5686
592,2.3621335241728936,1.1353704919321925,208678945833.00757
593,4.72190654452609,2.2141372141462945,188259973904.70303
594,8.104444213572528,2.731802568765412,203919108841.9724
595,8.698167755951353,1.0881384153662361,198649347681.07135
596,3.2553382198288228,2.5444175094868378,197083315280.01917
597,6.44264992529757,1.7925761524344015,208383135153.00836
598,3.116856289115429,2.613784608317622,197910932864.99707
599,2.1524098850703917,2.2694103251259063,199126637396.28296
600,6.498229974693346,3.0665069261884232,206534019622.42584
601,3.1670419393629325,2.0976395604526483,192824974215.23953
602,5.0835054045434545,1.8976151664821648,199120807507.60944
603,3.297921827044259,2.3785458629746072,197974627624.93668
604,3.0226828211056094,1.8458892004998042,183165660324.30008
605,3.7231160346045375,1.8554963894060885,195411116578.8053
606,5.729181193897432,2.6455646092989156,200830485796.71844
607,7.116642322673334,2.0376737783737555,198240250653.03452
608,4.685256626274864,3.4219742664253365,206734104278.0009
609,2.3047153871701798,2.862678634689954,203259517165.1158
610,6.934261763597031,1.7922657680850789,202272131521.08453
611,5.196249331752214,2.500060343846571,194127513192.02164
612,3.4361513351656816,2.1106993239368332,199686116416.96777
613,5.672158934590644,2.3718304404268085,201070675328.95163
614,4.850331397514375,1.7581784512024832,203679421009.15472
615,3.349123077536086,1.8953541715586384,193033129128.3984
616,2.816092155887785,1.3451497903756058,200728661344.60056
617,7.13849794783948,1.5351408980324985,191866224135.91272
618,5.907311575329173,1.7855145762588842,194311244141.91605
619,5.4500627314935475,2.246402018166562,195525035767.56485
620,2.7283950875334937,2.5694242058710417,199393240842.3469
621,8.905294726499262,2.809793119413812,205270868153.06207
622,5.49601991573966,1.7140759267740513,196504717251.90247
623,5.035599511567666,3.3423073890479453,202738387008.9196
624,4.297583828446146,2.277507199616223,201703026512.55167
625,6.431761773653784,2.1682152793618115,195672874755.84622
626,3.5375960370684627,2.076265708539428,198206183266.56583
627,7.364345888919343,1.4818464461786613,198090472789.53293
628,2.5962283696385327,1.3177069436076554,207921476571.52087
629,5.474222376915978,1.5231501477324638,197001510333.90176
630,7.033127046149994,2.511788884223722,194923851429.83185
631,4.622930045075022,1.8992412435410368,203835448448.68436
632,9.09683106374133,2.3461262688090643,212265495727.0702
633,1.4393497165607312,3.1938775143054947,197247520413.29785
634,4.121601959999446,2.729677633539655,190692175640.17322
635,2.980006553512529,1.8698611829847147,217393420356.85843
636,2.432630200185626,2.7927444633814154,209906721189.237
637,4.505038435415063,2.676755362746891,197273787529.49875
638,3.966121742314551,2.261934846487727,195380203309.8584
639,3.6608793948943186,2.8846741081373137,194579542520.05353
640,2.98231251141689,2.7129167707597626,200925942473.8202
641,4.522753788237209,2.9724624770702643,204711940595.85544
642,4.788130324827418,1.7696739544431292,201489490809.7528
643,6.960689436533984,2.488643986097681,191533685918.87524
644,5.919433785902878,1.820289403482066,203936266769.2742
645,1.5983175969863697,2.750880613199228,194159691698.8037
646,4.44655909594859,1.7817007815951227,205619782350.00595
647,4.559403446145925,1.316574915845779,196523411609.7428
648,3.9157382269032848,1.3967790079787081,205126665058.41702
649,7.050585156473844,1.6453874779453908,192806948688.2578
650,4.348440002285175,2.589670425839912,198145603909.69907
651,4.429401889011569,3.5709453735756425,209644315847.4271
652,3.032456996161308,1.7451089667478705,205677455740.95364
653,7.630214581441913,1.77417899785224,193811260957.31076
654,1.9381381911950986,3.055852019727934,211697609067.0231
655,4.461587726969897,3.4183781032006686,205170632781.3507
656,6.098544505321762,1.7324489209217993,196546533802.48483
657,3.500847580326108,1.8037718492775425,205713104024.53397
658,4.193937871044965,2.280927118754263,195225059851.09274
659,4.5900073431555795,1.4176336925309743,211787169429.70523
660,4.357779635005787,1.8733411048393858,200654393784.44968
661,3.0022326306450124,1.9837444104336335,204812221664.0311
662,3.1797047169018016,2.1569973125464266,200257346002.40723
663,3.810162595267877,1.5966793728876405,213721770232.86255
664,7.405077696906694,1.6785213637900458,185439316499.29276
665,3.8614464244624807,2.1844194186268377,194321689842.18164
666,2.1897131199199933,1.8356015863746349,196322501893.1268
667,3.8393269479233343,2.07024251444354,200748305744.53183
668,2.263433489641236,2.8130328216678904,201379704885.88687
669,3.696951406582278,2.016591583216048,199927712418.3054
670,3.0857736561068956,2.0666479057782148,208000819028.58792
671,4.490592986641832,2.494788593315599,201203958509.4401
672,6.349553293327195,1.4749475022863248,213035024782.87735
673,6.3425315805813876,1.995444771603437,210041110444.86102
674,5.361149839647567,2.3643258102189493,208439975577.5832
675,4.152177756682456,1.4988524509745336,196881617878.434
676,2.3965245497235244,3.3148322370710135,202763059386.86108
677,1.2685176620792176,1.9595153458140082,204545882382.53223
678,5.6401763100401645,2.319664167000502,200210564518.83463
679,2.8957601531796473,2.4288106734160095,201642147623.3173
680,7.559941395542124,1.710322017831944,203000858512.65552
681,5.259255932846604,1.6942516616588328,196281335555.1933
682,3.463699572391434,2.726264873016547,203276373212.04593
683,2.739579495480046,2.2955303989113167,200637801748.5423
684,4.456483630944444,2.0268856347480044,199807760380.27136
685,4.154416395989283,2.6834079052335595,195261570974.87775
686,3.563440611994951,2.311358094406139,204385563208.16403
687,4.228074242072213,3.593300417892116,197202033449.45663
688,4.139677416419329,2.880049132032063,197803184732.3455
689,3.2759557058109077,1.4667711950097626,195249165653.1688
690,2.62670625063459,0.9322678406578256,198166262318.894
691,2.003050418745402,2.313851395499545,193621100421.78845
692,5.171006791838438,3.4908405497772157,197095640529.0375
693,8.48379904104486,2.3355960978956762,210732056766.96262
694,3.1473140938690984,1.922355999775769,199441074441.38013
695,4.6443516002872975,2.0676169803261653,197220313572.88092
696,4.102998043504283,2.834710951485104,194754052172.35074
697,3.2811520504827243,1.640588923446557,201249029279.14087
698,5.929053500197664,1.9688179635656153,201364710294.8687
699,3.7633854714968975,2.4810148004376416,192307244866.9233
700,7.660269876769646,2.2988732050360086,203057228277.02594
701,2.8203633980320064,2.239940852843512,201182057861.00656
702,5.940124941814102,2.0257308781515055,198018847435.93936
703,5.289403256867008,2.7755282543415665,192512495973.37027
704,5.786148767156495,2.3753492141320263,204704950750.26074
705,14.185851037375814,1.739945289134844,186845576572.2512
706,3.2465549170225265,2.0754754279205323,202490735630.74396
707,4.451722800394074,1.86836086167296,203477677402.35236
708,3.802878990554135,1.5440470088349862,199817986650.94116
709,3.0129848457710406,1.4922650720500823,209986007564.52368
710,1.6474767844225433,3.9697020147802613,194558908845.44122
711,4.5546239123646775,2.139967572009522,198935317170.94305
712,5.644046459666543,2.25705673033237,191942613725.13358
713,1.8659345248894352,2.21762324637809,194854741322.71854
714,4.420187105036811,2.1157087484389026,213994556019.90253
715,3.5502017359791767,1.6925503273691875,195042397422.8431
716,2.4670182931868054,1.6136678634861366,202566031560.27783
717,1.1377094011782662,1.6378879619459048,193809300140.21432
718,2.505698561628836,1.5687545848110245,211512406273.7207
719,2.870080922442391,3.2038972459457256,206743230008.0659
720,2.2747226050120055,1.6787869548305585,201027037532.42062
721,4.251583578890989,2.777301440455647,193250767797.38596
722,2.536389410291909,1.8251716886365932,194905852397.18863
723,3.068474949253101,2.627274316440821,196935299703.08804
724,2.898709775940807,2.563661813400548,191317711866.34027
725,2.8621152491150523,1.6715321680898263,205190369700.85178
726,2.772816439417363,3.291790132206316,191345840779.8476
727,4.800683815818243,1.667830749278529,200665871115.2706
728,2.557346889606029,2.082777797918142,196234817552.92258
729,4.014712964661073,1.9909439043161075,202299024228.9259
730,5.7370122559549435,1.5500002825573402,198044343972.7077
731,2.0977373895540237,1.5785085840142343,194114892031.52704
732,4.085218400815185,1.624268413639486,196758305014.61325
733,2.2974301644500112,3.4367804371437964,200072743621.9869
734,3.3654768935144883,1.3814214197962682,199711617727.2487
735,5.138400227832968,1.3291220249077795,205932686251.07748
736,5.090298460024227,1.9410814754956989,196230218788.51126
737,3.053082999289239,1.8888429867087395,192869711301.0286
738,8.592906217102229,1.5862496040573175,204322560507.0422
739,7.190434289427064,1.9666231951072577,197875961407.0101
740,5.568633570478147,1.8751430656754704,204350456629.05496
741,2.7867094007825735,1.3033007794484683,199866213841.69894
742,2.47729854981887,2.0390370569317753,191046542070.41797
743,3.4685582537233324,1.535933428130534,185597985059.3625
744,6.45715643653391,2.5969592977107943,201722697222.75424
745,3.7685774254551982,2.301241944445166,192171093843.3631
746,2.782687864826176,3.175254182355776,194686764373.06262
747,4.233095617581985,1.903460286263032,197296584493.32852
748,4.573691276587352,2.0207333527256335,204299731751.25662
749,4.1585800096425425,2.121513055625071,200308920481.89932
750,6.895889018074808,2.244602563340131,201530256317.30505
751,5.358095938131167,1.153641114594225,201818599590.3133
752,6.134164679866435,1.9915039279339128,207047062561.59555
753,4.441224821879397,3.0274838753530298,191561709478.2629
754,3.5655037952066704,1.9716683198318083,196120154321.00153
755,4.005751754631488,1.1020766664905768,195849691094.51047
756,5.428786642525311,2.0815712043725125,191148130227.80066
757,4.914335136387384,2.6191397143776802,208200298181.70184
758,3.934771546109627,1.7706098065432343,193598041255.15152
759,3.9493305169944417,1.9767228700621047,196303302232.84848
760,4.763745347591565,1.5884757318353837,195101245520.2602
761,5.067584634698621,2.5516548012374587,198220498864.30475
762,4.373863341384565,2.0606139381772293,193875582454.41306
763,6.295731247978221,2.769750700731354,213150376908.3187
764,4.739337595556276,2.465498049640384,201778289849.61575
765,3.986046670168415,1.9792351398457355,200253459817.56284
766,4.318472729753355,2.1813414565458564,205562292584.58472
767,3.308272585243343,2.798938579016176,194722964576.54794
768,5.857940028473818,1.206272024438437,200171236051.64468
769,5.6313617665988795,1.718848411549029,187151796090.26047
770,3.1396313987075573,2.003413747249111,199608349488.0517
771,4.529402375134335,3.6195573396382437,197282241104.7764
772,4.160544343529841,2.465025880039714,198123675685.1128
773,5.235742940537606,1.0030458489535774,204533675411.67728
774,5.9634454587337915,1.3663911491105514,201454590534.9245
775,3.9807024065183887,2.4038579087218452,196345617057.28745
776,3.249953128006023,1.765159208415948,204108600064.369
777,4.388286113635939,2.0146492723229086,200558759043.50046
778,6.657887221305256,2.5484237379673997,186183225913.89297
779,4.077456007300095,3.6656759669657797,196570743989.20905
780,7.79028663663669,2.147103006231659,200693542689.25027
781,2.6656721997810835,2.3711288424764563,205157907523.2468
782,3.2873725699637797,2.7364594624394796,190116876577.58328
783,2.0781811690051204,1.4058680142054705,191206059500.27985
784,2.8508492393753326,1.7554825575871156,201997126710.42847
785,3.2224586302126585,2.1728570208579936,187898098175.70193
786,3.2325217521000846,1.9456257297078208,206378822633.61954
787,7.38381015437759,3.04853500527737,189889705072.0883
788,3.4793489287592205,2.591884726646415,205116039555.05698
789,5.00031903205186,2.034463238666474,200631970846.20416
790,4.259473557537197,2.2667462586090434,198448473344.8567
791,1.9587940798566559,2.1294973217325595,207484814400.74725
792,3.734231808896985,1.628070486517739,203965174955.93066
793,3.896486417667732,2.3740847468869486,212546310182.34955
794,2.4073603391266127,2.366392191601724,189714049843.0423
795,2.6197233207674184,2.7408443804353535,202105673964.3365
796,5.110218886715564,2.1769502611496963,199909029295.47803
797,3.4906570804384094,2.6159785521816006,194533270903.54608
798,1.879776632506383,3.2629172271491944,207759311401.35455
799,4.715213878249649,2.450723128723939,188328689698.91666
800,3.945284910538498,1.0386802024044384,203505308961.49728
801,2.8886182241639786,1.7041720170401304,195359474851.3957
802,2.707460692412815,2.2994783472739444,203783813686.1282
803,1.8998066802402278,2.408978605435924,197554195043.49002
804,3.519269046395291,1.178304885934013,199660169607.18054
805,1.9214258849102823,1.705944437242981,206947700654.0096
806,5.275739184245219,1.9011455802928887,208353273506.5718
807,5.726893540441499,2.0002088949674555,200045718823.86398
808,5.598254664153983,2.029758083087413,211297463310.0808
809,3.52541428958611,2.436584717549674,193852899045.47986
810,4.385218928725123,2.120834101851744,179761731476.77844
811,4.551290690902519,1.6745676810679653,203129001637.69003
812,3.124307355755621,2.5648485837262927,209773205144.1206
813,6.013258497934764,1.9717321278402495,203976471547.83398
814,3.6372125685007877,1.5104603756790125,197531644617.71887
815,2.497283456226173,2.303569501963726,195745496560.85406
816,3.3883909586393393,2.8292006251828075,193670253088.7868
817,3.9967093178478703,1.8167541406499197,200390063853.65393
818,5.099627927985432,2.0486837535408893,202472314738.99332
819,3.6716429053336612,3.2120016836965397,206810968986.93106
820,4.762073714688762,2.227643103059433,197714376510.6983
821,2.0169162453099903,2.196502079298527,199971517999.58774
822,5.3348683167945214,3.524859455013228,204415827970.11127
823,3.4936916285321904,2.402931853232325,208022346932.07483
824,4.607784888658835,2.1279368677562402,202312738427.41174
825,6.181282258978836,3.401781946114071,191419991052.55032
826,2.7336346055953604,2.443602742875202,200688663707.78278
827,3.0903395408178427,2.5141382262230034,212159224833.37463
828,5.369791806317646,2.306441940621497,197317634917.66898
829,4.437489715674683,2.073573804700926,193340098927.16818
830,1.945813815001436,2.292663432006685,196748407931.46097
831,2.9920860074480204,2.5076310045234997,199902854934.36334
832,5.910390353533247,2.0472169145373367,190612195104.5861
833,3.674704689503729,2.057304227765028,211028699062.374
834,4.5763199919538335,2.47964059002016,188637341722.36118
835,2.238697175276821,2.2859596860791322,198436244533.68234
836,2.6813925460583663,1.5033194588184475,201524074563.68054
837,2.5480643353243178,2.6033220485737383,201904136645.7384
838,5.483472046797526,1.2341734626999794,204161335490.94858
839,1.3180701668390036,2.6967848261864664,192360666411.0848
840,2.1299402739605364,3.505393125631536,202412528953.4392
841,3.240333627513252,3.1052174753792077,207092936457.2761
842,3.780586350781339,2.0625034493442764,208319637303.07346
843,3.1772539457896265,2.155115995333755,206976973724.70187
844,1.6997431979823732,2.5477920319819867,206701664537.89175
845,5.9886743212040185,2.238153758097487,192712197803.39514
846,4.402312854290922,2.2590912185087055,196736503102.78726
847,5.307340448078588,1.6841723217275024,191975399356.62677
848,3.036076892649628,2.797174546619505,200428616976.1476
849,5.887134386226565,2.054344148810436,204993733392.2715
850,4.62823683905155,1.3500164173999947,205588922172.25888
851,3.292945808967805,2.2063349746139416,192615063061.07584
852,2.2102726266819985,1.8663635273671857,195810209998.63657
853,5.513904146221858,3.0351014032167076,202240781668.48758
854,3.105308765543079,1.7526710967724577,206382635995.35364
855,6.151135215776678,3.0771877650705566,207209954915.9092
856,8.384836388525333,2.8338449847607285,197574546209.30777
857,2.1106029323445643,2.2414839338852617,197458253471.67053
858,6.986645075206193,1.695751474552529,211530165596.3155
859,3.6488335203326456,2.1394909680637864,190185605239.76263
860,3.076425959617737,2.470319965689234,193390018687.98978
861,4.000687976807275,1.6545141022322352,202778564639.9718
862,7.300555706374904,1.9148915559873028,198957082866.2311
863,2.345867370249876,1.5720569777356017,202749748359.81464
864,3.759432379184059,1.7608316695835975,196850171249.77454
865,5.0414619190601,2.2109365429139474,191914532338.2296
866,3.331523901283902,1.6750636673471118,199419277561.58557
867,4.199988918034352,2.3832526460182724,210536584160.90063
868,3.4296929242992773,2.921885483029684,206441868923.17896
869,3.9014439677451436,2.521464054923179,201686859621.00485
870,2.1693235971925917,2.380993572272015,197026799907.0335
871,6.27793289315554,2.1776723665961946,195439447455.58133
872,7.704193769479171,1.4607116006543763,199379729722.03433
873,4.9034591470227475,2.9938843771553936,206337359330.72208
874,2.53106238615912,1.8543283611103711,216157955928.13724
875,5.6110905750915165,1.9426399355266892,199794815859.86948
876,5.382756574762046,1.514061960863489,201282855941.5897
877,3.270254962836841,2.8592106538419166,193963581228.2349
878,3.6523301200197777,2.3214494420636345,197660947463.04678
879,5.604046130259659,1.399295919089492,206894271171.09857
880,3.4821521462135148,2.6263414582156184,211856748075.343
881,3.907859401994672,1.2029704220629571,190939152128.16064
882,4.344056722738974,1.8526979968283577,201874820161.15607
883,6.783259916949565,2.8702233696846076,209018712785.93527
884,2.3947403819183597,3.144496659514272,202178162513.16714
885,2.6018096748801804,1.582322185537781,190989332113.86295
886,4.1743306487020035,2.5726526134507703,199765206940.73157
887,1.6220450625624694,1.8401661179886146,208461344206.85004
888,2.962435024902372,2.8910426108023164,203893923717.04465
889,3.9510319611240883,2.1085112145595133,204896342608.78827
890,6.535049837680148,2.057798661844049,191793731673.31076
891,2.9205693809470565,2.0906744378913333,195214555628.03067
892,3.218396611280145,3.8518059745805875,208776360680.71094
893,3.744793792448554,2.3260778391983923,195647756333.8273
894,2.6331458206098586,2.040142648080617,205941861083.89886
895,1.6546606670161124,3.229189234467238,200812634008.73395
896,2.68777569468331,1.5949019222738539,202833928139.88254
897,4.306818650611102,1.9620486283330447,215136366079.54794
898,6.662625092869376,2.946004010843569,198705225887.18338
899,4.51302773691609,2.3961240796461807,208487338816.60135
900,4.022455564887958,2.249151090805416,200346519408.27133
901,2.871325140898432,2.283407940813191,202451729457.9307
902,5.385821017957617,1.7668714088422357,196961323146.93253
903,3.403037693439895,1.5516033398627236,197513054703.701
904,2.333725019603321,1.9486297296780342,202056123439.31482
905,5.232692047395049,1.6591629827880954,206065999186.24704
906,3.557064622241586,2.4275160425565248,196705289593.52768
907,4.292420191644247,1.4493605885372702,201325150110.01318
908,2.8554207095664332,1.5587770703621566,194205529178.4182
909,4.755266050109667,2.0931461886343294,199671937276.68497
910,4.966591788451369,1.5757558486329137,193151233636.08282
911,3.6932459876519244,2.788245816985324,201602606603.15613
912,3.852104896381281,2.042170555473698,201629770564.29984
913,3.873492604261005,1.9237928594055,198575574565.43176
914,2.2329134730838396,1.6202620739173397,189354928919.88492
915,4.717627124432029,2.425348475397004,194421630102.9706
916,7.240018024898157,3.1191408506324323,193137398217.29938
917,3.648407082220599,2.2163398294858974,195971936663.91888
918,3.3300757785951105,2.4353323915918006,202951796049.45413
919,4.2394498799629226,3.55501210900271,207396295435.2461
920,4.040150277513209,4.729855408570159,200530886073.6729
921,3.317950196492855,1.6213337295986605,208271733615.4246
922,1.57995688871304,1.8057964577672645,196616114752.6335
923,2.849227842323546,1.5158780832384808,203068702451.56433
924,4.661815306551639,2.084162374645939,206471669046.14606
925,4.2549470808863665,1.8233353805802504,212768677115.24545
926,2.9140210755671143,1.6813406481468411,209956742670.9132
927,3.574234747651139,0.9699929249473642,191466594286.4304
928,7.485498132318367,1.6009844104868607,210679701306.3592
929,3.460367966352928,2.738085533830128,196362709509.28052
930,4.87672300063917,1.709020286393391,199961922738.55594
931,5.586186599507295,1.0624102791254935,199028577417.92325
932,3.378813668936557,1.93695626059126,202456906592.9938
933,5.3169957807745805,3.0198388386533725,203555300389.7352
934,1.7555892304208742,1.82270282375687,207279963549.79187
935,3.6168648193000177,1.409516861188596,200878102392.23965
936,5.122057480498444,2.3293782016467164,203184026539.57526
937,3.886478187140481,2.1496686664823366,195588552898.7266
938,5.515467905218913,3.0382300924640555,203599249405.52277
939,2.5028334114626634,1.772145506791564,198836776206.21304
940,3.613236743495962,2.249912203590184,200788094846.11777
941,6.846586731655906,2.6555716216816596,198010603101.78043
942,4.069837516658625,2.151048003600212,186929130077.39783
943,2.9039233554199497,2.188584791419392,204006092418.19666
944,4.324359301598572,2.5414262837931325,200507177325.92682
945,3.5686720114163712,2.368833363012397,196946183457.0554
946,4.778100878087917,1.9581483422084593,189227983203.35394
947,2.248497677973729,3.297384146408043,193696157644.25394
948,2.5707259616076046,1.8297503440292506,203353821131.26572
949,3.194848558684323,2.264129422108773,199017534439.2769
950,3.7931363784744043,1.6607733266627203,204221249824.34503
951,4.7093160193168035,2.9999708693039095,213357942271.78687
952,4.196022584968928,1.9469956248969107,192784397567.36826
953,3.7869517487544457,1.570347723222311,199854732569.7046
954,6.11053197461203,3.0554053236873586,201273928575.39606
955,2.8260891564704957,2.1240716238502926,205733522664.8202
956,4.940076705507519,3.1120302673320857,194377567528.94717
957,1.6011353069550938,2.9502546884235787,197951660449.39508
958,3.9283239539367325,1.9513201612781945,205302126290.16885
959,6.001602928391351,2.485193660505925,191028910136.653
960,1.9819744519380305,2.0945179966599636,210786820604.0273
961,3.303546292614843,2.0779717897657397,197896074141.77927
962,1.8068441125268484,2.0602501366678663,206202677024.58377
963,2.062330340924367,2.296405087639589,192912388950.69263
964,6.077720904281001,2.6704836718534457,193730539966.87912
965,2.4481642352745046,2.6901715717971455,200491171086.8608
966,2.142674056434983,1.7066437139763166,203253580869.21246
967,5.697632449167311,3.1336503797276283,196258481694.22192
968,6.518249525402676,2.9380437265177592,198865786780.54538
969,4.23680561892031,2.640829800639867,201547611563.84265
970,4.035570286314296,2.4400051976583597,199733236347.58652
971,2.330790361726139,2.850317132655298,198899510393.04095
972,6.236132408090294,2.5424004748559477,204852634925.57587
973,3.6057534611060373,1.929742808085348,200204883687.40982
974,2.561513675221748,1.7756640257451044,207844968959.84802
975,3.170789522824919,1.66593083737955,208528527283.98755
976,6.222966009483649,1.437743739345043,197192520658.93134
977,3.3496046371676464,2.1262049785187545,195881931463.51935
978,4.220997573700861,2.4486739350944307,205334610304.8701
979,2.4924260942003147,1.7685935973057527,191126029840.9745
980,1.4599999376983255,1.736791656362482,199643869475.44257
981,2.4228334087161523,1.4976143759148572,203659493947.8989
982,2.4792144368253846,3.477310138062888,199452241678.9004
983,9.651609823435425,1.8314942322415475,195573707081.18164
984,3.8377326493918815,2.236495218426755,193435248706.7802
985,3.970725193391514,1.8607766587968697,192700146359.31668
986,2.8824964708898397,1.8028808735265853,202606216952.59796
987,2.747490138015612,1.3581673501423592,193897221698.83258
988,4.340884212911746,2.4057811027426186,190540527098.69647
989,5.268852273981922,1.848367736762821,194471380962.5263
990,4.473001460365515,1.64919703875362,192044611664.83316
991,3.7898133930418774,1.720131874989188,199045847166.98663
992,3.5114378059253606,2.496177450172887,197121350929.59296
993,7.0085984566166655,2.251538507973453,199085193177.6593
994,2.864307183337404,1.7636618241612698,197047538944.73257
995,4.0409988856775465,1.9527720754734748,202387359957.64188
996,5.6552436924231335,1.8397309493763048,204924662141.09943
997,9.408322273757499,1.529213822681087,206098197638.38242
998,3.286250139090878,2.2066900212648988,200758020600.8548
999,6.02843085128385,3.3075311689591356,193550021250.74423
